postal_code,country,state,area_description,territory_description
80228,USA,CO,Rocky Mountain States,Plains/Mountains
80229,USA,CO,Rocky Mountain States,Plains/Mountains
80230,USA,CO,Rocky Mountain States,Plains/Mountains
80231,USA,CO,Rocky Mountain States,Plains/Mountains
80232,USA,CO,Rocky Mountain States,Plains/Mountains
80233,USA,CO,Rocky Mountain States,Plains/Mountains
80234,USA,CO,Rocky Mountain States,Plains/Mountains
80235,USA,CO,Rocky Mountain States,Plains/Mountains
80236,USA,CO,Rocky Mountain States,Plains/Mountains
80237,USA,CO,Rocky Mountain States,Plains/Mountains
80238,USA,CO,Rocky Mountain States,Plains/Mountains
80239,USA,CO,Rocky Mountain States,Plains/Mountains
80240,USA,CO,Rocky Mountain States,Plains/Mountains
80241,USA,CO,Rocky Mountain States,Plains/Mountains
80242,USA,CO,Rocky Mountain States,Plains/Mountains
80243,USA,CO,Rocky Mountain States,Plains/Mountains
80244,USA,CO,Rocky Mountain States,Plains/Mountains
80245,USA,CO,Rocky Mountain States,Plains/Mountains
80246,USA,CO,Rocky Mountain States,Plains/Mountains
80247,USA,CO,Rocky Mountain States,Plains/Mountains
80248,USA,CO,Rocky Mountain States,Plains/Mountains
80249,USA,CO,Rocky Mountain States,Plains/Mountains
80250,USA,CO,Rocky Mountain States,Plains/Mountains
80251,USA,CO,Rocky Mountain States,Plains/Mountains
80252,USA,CO,Rocky Mountain States,Plains/Mountains
80253,USA,CO,Rocky Mountain States,Plains/Mountains
80254,USA,CO,Rocky Mountain States,Plains/Mountains
80255,USA,CO,Rocky Mountain States,Plains/Mountains
80256,USA,CO,Rocky Mountain States,Plains/Mountains
80257,USA,CO,Rocky Mountain States,Plains/Mountains
80259,USA,CO,Rocky Mountain States,Plains/Mountains
80260,USA,CO,Rocky Mountain States,Plains/Mountains
80261,USA,CO,Rocky Mountain States,Plains/Mountains
80262,USA,CO,Rocky Mountain States,Plains/Mountains
80263,USA,CO,Rocky Mountain States,Plains/Mountains
80264,USA,CO,Rocky Mountain States,Plains/Mountains
80265,USA,CO,Rocky Mountain States,Plains/Mountains
80266,USA,CO,Rocky Mountain States,Plains/Mountains
80270,USA,CO,Rocky Mountain States,Plains/Mountains
80271,USA,CO,Rocky Mountain States,Plains/Mountains
80273,USA,CO,Rocky Mountain States,Plains/Mountains
80274,USA,CO,Rocky Mountain States,Plains/Mountains
80275,USA,CO,Rocky Mountain States,Plains/Mountains
80277,USA,CO,Rocky Mountain States,Plains/Mountains
80279,USA,CO,Rocky Mountain States,Plains/Mountains
80280,USA,CO,Rocky Mountain States,Plains/Mountains
80281,USA,CO,Rocky Mountain States,Plains/Mountains
80282,USA,CO,Rocky Mountain States,Plains/Mountains
80283,USA,CO,Rocky Mountain States,Plains/Mountains
80286,USA,CO,Rocky Mountain States,Plains/Mountains
80290,USA,CO,Rocky Mountain States,Plains/Mountains
80291,USA,CO,Rocky Mountain States,Plains/Mountains
80293,USA,CO,Rocky Mountain States,Plains/Mountains
80294,USA,CO,Rocky Mountain States,Plains/Mountains
80295,USA,CO,Rocky Mountain States,Plains/Mountains
80299,USA,CO,Rocky Mountain States,Plains/Mountains
80300,USA,CO,Rocky Mountain States,Plains/Mountains
80301,USA,CO,Rocky Mountain States,Plains/Mountains
80302,USA,CO,Rocky Mountain States,Plains/Mountains
80303,USA,CO,Rocky Mountain States,Plains/Mountains
80304,USA,CO,Rocky Mountain States,Plains/Mountains
80305,USA,CO,Rocky Mountain States,Plains/Mountains
80306,USA,CO,Rocky Mountain States,Plains/Mountains
80307,USA,CO,Rocky Mountain States,Plains/Mountains
80308,USA,CO,Rocky Mountain States,Plains/Mountains
80309,USA,CO,Rocky Mountain States,Plains/Mountains
80310,USA,CO,Rocky Mountain States,Plains/Mountains
80311,USA,CO,Rocky Mountain States,Plains/Mountains
80314,USA,CO,Rocky Mountain States,Plains/Mountains
80320,USA,CO,Rocky Mountain States,Plains/Mountains
80321,USA,CO,Rocky Mountain States,Plains/Mountains
80322,USA,CO,Rocky Mountain States,Plains/Mountains
80323,USA,CO,Rocky Mountain States,Plains/Mountains
80325,USA,CO,Rocky Mountain States,Plains/Mountains
80326,USA,CO,Rocky Mountain States,Plains/Mountains
80328,USA,CO,Rocky Mountain States,Plains/Mountains
80329,USA,CO,Rocky Mountain States,Plains/Mountains
80330,USA,CO,Rocky Mountain States,Plains/Mountains
80331,USA,CO,Rocky Mountain States,Plains/Mountains
80333,USA,CO,Rocky Mountain States,Plains/Mountains
80335,USA,CO,Rocky Mountain States,Plains/Mountains
80339,USA,CO,Rocky Mountain States,Plains/Mountains
80361,USA,CO,Rocky Mountain States,Plains/Mountains
80364,USA,CO,Rocky Mountain States,Plains/Mountains
80383,USA,CO,Rocky Mountain States,Plains/Mountains
80400,USA,CO,Rocky Mountain States,Plains/Mountains
80401,USA,CO,Rocky Mountain States,Plains/Mountains
80402,USA,CO,Rocky Mountain States,Plains/Mountains
80403,USA,CO,Rocky Mountain States,Plains/Mountains
80404,USA,CO,Rocky Mountain States,Plains/Mountains
80415,USA,CO,Rocky Mountain States,Plains/Mountains
80419,USA,CO,Rocky Mountain States,Plains/Mountains
80420,USA,CO,Rocky Mountain States,Plains/Mountains
80421,USA,CO,Rocky Mountain States,Plains/Mountains
80422,USA,CO,Rocky Mountain States,Plains/Mountains
80423,USA,CO,Rocky Mountain States,Plains/Mountains
80424,USA,CO,Rocky Mountain States,Plains/Mountains
80425,USA,CO,Rocky Mountain States,Plains/Mountains
80426,USA,CO,Rocky Mountain States,Plains/Mountains
80427,USA,CO,Rocky Mountain States,Plains/Mountains
80428,USA,CO,Rocky Mountain States,Plains/Mountains
80429,USA,CO,Rocky Mountain States,Plains/Mountains
80430,USA,CO,Rocky Mountain States,Plains/Mountains
80432,USA,CO,Rocky Mountain States,Plains/Mountains
80433,USA,CO,Rocky Mountain States,Plains/Mountains
80434,USA,CO,Rocky Mountain States,Plains/Mountains
80435,USA,CO,Rocky Mountain States,Plains/Mountains
80436,USA,CO,Rocky Mountain States,Plains/Mountains
80437,USA,CO,Rocky Mountain States,Plains/Mountains
80438,USA,CO,Rocky Mountain States,Plains/Mountains
80439,USA,CO,Rocky Mountain States,Plains/Mountains
80440,USA,CO,Rocky Mountain States,Plains/Mountains
80442,USA,CO,Rocky Mountain States,Plains/Mountains
80443,USA,CO,Rocky Mountain States,Plains/Mountains
80444,USA,CO,Rocky Mountain States,Plains/Mountains
80446,USA,CO,Rocky Mountain States,Plains/Mountains
80447,USA,CO,Rocky Mountain States,Plains/Mountains
80448,USA,CO,Rocky Mountain States,Plains/Mountains
80449,USA,CO,Rocky Mountain States,Plains/Mountains
80451,USA,CO,Rocky Mountain States,Plains/Mountains
80452,USA,CO,Rocky Mountain States,Plains/Mountains
80453,USA,CO,Rocky Mountain States,Plains/Mountains
80454,USA,CO,Rocky Mountain States,Plains/Mountains
80455,USA,CO,Rocky Mountain States,Plains/Mountains
80456,USA,CO,Rocky Mountain States,Plains/Mountains
80457,USA,CO,Rocky Mountain States,Plains/Mountains
80458,USA,CO,Rocky Mountain States,Plains/Mountains
80459,USA,CO,Rocky Mountain States,Plains/Mountains
80461,USA,CO,Rocky Mountain States,Plains/Mountains
80462,USA,CO,Rocky Mountain States,Plains/Mountains
80463,USA,CO,Rocky Mountain States,Plains/Mountains
80465,USA,CO,Rocky Mountain States,Plains/Mountains
80466,USA,CO,Rocky Mountain States,Plains/Mountains
80467,USA,CO,Rocky Mountain States,Plains/Mountains
80468,USA,CO,Rocky Mountain States,Plains/Mountains
80469,USA,CO,Rocky Mountain States,Plains/Mountains
80470,USA,CO,Rocky Mountain States,Plains/Mountains
80471,USA,CO,Rocky Mountain States,Plains/Mountains
80473,USA,CO,Rocky Mountain States,Plains/Mountains
80474,USA,CO,Rocky Mountain States,Plains/Mountains
80475,USA,CO,Rocky Mountain States,Plains/Mountains
80476,USA,CO,Rocky Mountain States,Plains/Mountains
80477,USA,CO,Rocky Mountain States,Plains/Mountains
80478,USA,CO,Rocky Mountain States,Plains/Mountains
80479,USA,CO,Rocky Mountain States,Plains/Mountains
80480,USA,CO,Rocky Mountain States,Plains/Mountains
80481,USA,CO,Rocky Mountain States,Plains/Mountains
80482,USA,CO,Rocky Mountain States,Plains/Mountains
80483,USA,CO,Rocky Mountain States,Plains/Mountains
80487,USA,CO,Rocky Mountain States,Plains/Mountains
80488,USA,CO,Rocky Mountain States,Plains/Mountains
80491,USA,CO,Rocky Mountain States,Plains/Mountains
80495,USA,CO,Rocky Mountain States,Plains/Mountains
80497,USA,CO,Rocky Mountain States,Plains/Mountains
80498,USA,CO,Rocky Mountain States,Plains/Mountains
80500,USA,CO,Rocky Mountain States,Plains/Mountains
80501,USA,CO,Rocky Mountain States,Plains/Mountains
80502,USA,CO,Rocky Mountain States,Plains/Mountains
80503,USA,CO,Rocky Mountain States,Plains/Mountains
80504,USA,CO,Rocky Mountain States,Plains/Mountains
80506,USA,CO,Rocky Mountain States,Plains/Mountains
80510,USA,CO,Rocky Mountain States,Plains/Mountains
80511,USA,CO,Rocky Mountain States,Plains/Mountains
80512,USA,CO,Rocky Mountain States,Plains/Mountains
80513,USA,CO,Rocky Mountain States,Plains/Mountains
80514,USA,CO,Rocky Mountain States,Plains/Mountains
80515,USA,CO,Rocky Mountain States,Plains/Mountains
80516,USA,CO,Rocky Mountain States,Plains/Mountains
80517,USA,CO,Rocky Mountain States,Plains/Mountains
80518,USA,CO,Rocky Mountain States,Plains/Mountains
80520,USA,CO,Rocky Mountain States,Plains/Mountains
80521,USA,CO,Rocky Mountain States,Plains/Mountains
80522,USA,CO,Rocky Mountain States,Plains/Mountains
80523,USA,CO,Rocky Mountain States,Plains/Mountains
80524,USA,CO,Rocky Mountain States,Plains/Mountains
80525,USA,CO,Rocky Mountain States,Plains/Mountains
80526,USA,CO,Rocky Mountain States,Plains/Mountains
80527,USA,CO,Rocky Mountain States,Plains/Mountains
80528,USA,CO,Rocky Mountain States,Plains/Mountains
80530,USA,CO,Rocky Mountain States,Plains/Mountains
80531,USA,CO,Rocky Mountain States,Plains/Mountains
80532,USA,CO,Rocky Mountain States,Plains/Mountains
80533,USA,CO,Rocky Mountain States,Plains/Mountains
80534,USA,CO,Rocky Mountain States,Plains/Mountains
80535,USA,CO,Rocky Mountain States,Plains/Mountains
80536,USA,CO,Rocky Mountain States,Plains/Mountains
80537,USA,CO,Rocky Mountain States,Plains/Mountains
80538,USA,CO,Rocky Mountain States,Plains/Mountains
80539,USA,CO,Rocky Mountain States,Plains/Mountains
80540,USA,CO,Rocky Mountain States,Plains/Mountains
80541,USA,CO,Rocky Mountain States,Plains/Mountains
80542,USA,CO,Rocky Mountain States,Plains/Mountains
80543,USA,CO,Rocky Mountain States,Plains/Mountains
80544,USA,CO,Rocky Mountain States,Plains/Mountains
80545,USA,CO,Rocky Mountain States,Plains/Mountains
80546,USA,CO,Rocky Mountain States,Plains/Mountains
80547,USA,CO,Rocky Mountain States,Plains/Mountains
80548,USA,CO,Rocky Mountain States,Plains/Mountains
80549,USA,CO,Rocky Mountain States,Plains/Mountains
80550,USA,CO,Rocky Mountain States,Plains/Mountains
80551,USA,CO,Rocky Mountain States,Plains/Mountains
80553,USA,CO,Rocky Mountain States,Plains/Mountains
80559,USA,CO,Rocky Mountain States,Plains/Mountains
80569,USA,CO,Rocky Mountain States,Plains/Mountains
80583,USA,CO,Rocky Mountain States,Plains/Mountains
80585,USA,CO,Rocky Mountain States,Plains/Mountains
80586,USA,CO,Rocky Mountain States,Plains/Mountains
80588,USA,CO,Rocky Mountain States,Plains/Mountains
80592,USA,CO,Rocky Mountain States,Plains/Mountains
80601,USA,CO,Rocky Mountain States,Plains/Mountains
80602,USA,CO,Rocky Mountain States,Plains/Mountains
80603,USA,CO,Rocky Mountain States,Plains/Mountains
80604,USA,CO,Rocky Mountain States,Plains/Mountains
80605,USA,CO,Rocky Mountain States,Plains/Mountains
80608,USA,CO,Rocky Mountain States,Plains/Mountains
80610,USA,CO,Rocky Mountain States,Plains/Mountains
80611,USA,CO,Rocky Mountain States,Plains/Mountains
80612,USA,CO,Rocky Mountain States,Plains/Mountains
80614,USA,CO,Rocky Mountain States,Plains/Mountains
80615,USA,CO,Rocky Mountain States,Plains/Mountains
80616,USA,CO,Rocky Mountain States,Plains/Mountains
80618,USA,CO,Rocky Mountain States,Plains/Mountains
80620,USA,CO,Rocky Mountain States,Plains/Mountains
80621,USA,CO,Rocky Mountain States,Plains/Mountains
80622,USA,CO,Rocky Mountain States,Plains/Mountains
80623,USA,CO,Rocky Mountain States,Plains/Mountains
80624,USA,CO,Rocky Mountain States,Plains/Mountains
80625,USA,CO,Rocky Mountain States,Plains/Mountains
80626,USA,CO,Rocky Mountain States,Plains/Mountains
80628,USA,CO,Rocky Mountain States,Plains/Mountains
80629,USA,CO,Rocky Mountain States,Plains/Mountains
80630,USA,CO,Rocky Mountain States,Plains/Mountains
80631,USA,CO,Rocky Mountain States,Plains/Mountains
80632,USA,CO,Rocky Mountain States,Plains/Mountains
80633,USA,CO,Rocky Mountain States,Plains/Mountains
80634,USA,CO,Rocky Mountain States,Plains/Mountains
80636,USA,CO,Rocky Mountain States,Plains/Mountains
80637,USA,CO,Rocky Mountain States,Plains/Mountains
80638,USA,CO,Rocky Mountain States,Plains/Mountains
80639,USA,CO,Rocky Mountain States,Plains/Mountains
80640,USA,CO,Rocky Mountain States,Plains/Mountains
80641,USA,CO,Rocky Mountain States,Plains/Mountains
80642,USA,CO,Rocky Mountain States,Plains/Mountains
80643,USA,CO,Rocky Mountain States,Plains/Mountains
80644,USA,CO,Rocky Mountain States,Plains/Mountains
80645,USA,CO,Rocky Mountain States,Plains/Mountains
80646,USA,CO,Rocky Mountain States,Plains/Mountains
80648,USA,CO,Rocky Mountain States,Plains/Mountains
80649,USA,CO,Rocky Mountain States,Plains/Mountains
80650,USA,CO,Rocky Mountain States,Plains/Mountains
80651,USA,CO,Rocky Mountain States,Plains/Mountains
80652,USA,CO,Rocky Mountain States,Plains/Mountains
80653,USA,CO,Rocky Mountain States,Plains/Mountains
80654,USA,CO,Rocky Mountain States,Plains/Mountains
80657,USA,CO,Rocky Mountain States,Plains/Mountains
80659,USA,CO,Rocky Mountain States,Plains/Mountains
80661,USA,CO,Rocky Mountain States,Plains/Mountains
80663,USA,CO,Rocky Mountain States,Plains/Mountains
80686,USA,CO,Rocky Mountain States,Plains/Mountains
80701,USA,CO,Rocky Mountain States,Plains/Mountains
80705,USA,CO,Rocky Mountain States,Plains/Mountains
80707,USA,CO,Rocky Mountain States,Plains/Mountains
80720,USA,CO,Rocky Mountain States,Plains/Mountains
80721,USA,CO,Rocky Mountain States,Plains/Mountains
80722,USA,CO,Rocky Mountain States,Plains/Mountains
80723,USA,CO,Rocky Mountain States,Plains/Mountains
80726,USA,CO,Rocky Mountain States,Plains/Mountains
80727,USA,CO,Rocky Mountain States,Plains/Mountains
80728,USA,CO,Rocky Mountain States,Plains/Mountains
80729,USA,CO,Rocky Mountain States,Plains/Mountains
80731,USA,CO,Rocky Mountain States,Plains/Mountains
80732,USA,CO,Rocky Mountain States,Plains/Mountains
80733,USA,CO,Rocky Mountain States,Plains/Mountains
80734,USA,CO,Rocky Mountain States,Plains/Mountains
80735,USA,CO,Rocky Mountain States,Plains/Mountains
80736,USA,CO,Rocky Mountain States,Plains/Mountains
80737,USA,CO,Rocky Mountain States,Plains/Mountains
80740,USA,CO,Rocky Mountain States,Plains/Mountains
80741,USA,CO,Rocky Mountain States,Plains/Mountains
80742,USA,CO,Rocky Mountain States,Plains/Mountains
80743,USA,CO,Rocky Mountain States,Plains/Mountains
80744,USA,CO,Rocky Mountain States,Plains/Mountains
80745,USA,CO,Rocky Mountain States,Plains/Mountains
80746,USA,CO,Rocky Mountain States,Plains/Mountains
80747,USA,CO,Rocky Mountain States,Plains/Mountains
80749,USA,CO,Rocky Mountain States,Plains/Mountains
80750,USA,CO,Rocky Mountain States,Plains/Mountains
80751,USA,CO,Rocky Mountain States,Plains/Mountains
80752,USA,CO,Rocky Mountain States,Plains/Mountains
80754,USA,CO,Rocky Mountain States,Plains/Mountains
80755,USA,CO,Rocky Mountain States,Plains/Mountains
80757,USA,CO,Rocky Mountain States,Plains/Mountains
80758,USA,CO,Rocky Mountain States,Plains/Mountains
80759,USA,CO,Rocky Mountain States,Plains/Mountains
80765,USA,CO,Rocky Mountain States,Plains/Mountains
80769,USA,CO,Rocky Mountain States,Plains/Mountains
80775,USA,CO,Rocky Mountain States,Plains/Mountains
80796,USA,CO,Rocky Mountain States,Plains/Mountains
80797,USA,CO,Rocky Mountain States,Plains/Mountains
80801,USA,CO,Rocky Mountain States,Plains/Mountains
80802,USA,CO,Rocky Mountain States,Plains/Mountains
80804,USA,CO,Rocky Mountain States,Plains/Mountains
80805,USA,CO,Rocky Mountain States,Plains/Mountains
80806,USA,CO,Rocky Mountain States,Plains/Mountains
80807,USA,CO,Rocky Mountain States,Plains/Mountains
80808,USA,CO,Rocky Mountain States,Plains/Mountains
80809,USA,CO,Rocky Mountain States,Plains/Mountains
80810,USA,CO,Rocky Mountain States,Plains/Mountains
80812,USA,CO,Rocky Mountain States,Plains/Mountains
80813,USA,CO,Rocky Mountain States,Plains/Mountains
80814,USA,CO,Rocky Mountain States,Plains/Mountains
80815,USA,CO,Rocky Mountain States,Plains/Mountains
80816,USA,CO,Rocky Mountain States,Plains/Mountains
80817,USA,CO,Rocky Mountain States,Plains/Mountains
80818,USA,CO,Rocky Mountain States,Plains/Mountains
80819,USA,CO,Rocky Mountain States,Plains/Mountains
80820,USA,CO,Rocky Mountain States,Plains/Mountains
80821,USA,CO,Rocky Mountain States,Plains/Mountains
80822,USA,CO,Rocky Mountain States,Plains/Mountains
80823,USA,CO,Rocky Mountain States,Plains/Mountains
80824,USA,CO,Rocky Mountain States,Plains/Mountains
80825,USA,CO,Rocky Mountain States,Plains/Mountains
80826,USA,CO,Rocky Mountain States,Plains/Mountains
80827,USA,CO,Rocky Mountain States,Plains/Mountains
80828,USA,CO,Rocky Mountain States,Plains/Mountains
80829,USA,CO,Rocky Mountain States,Plains/Mountains
80830,USA,CO,Rocky Mountain States,Plains/Mountains
80831,USA,CO,Rocky Mountain States,Plains/Mountains
80832,USA,CO,Rocky Mountain States,Plains/Mountains
80833,USA,CO,Rocky Mountain States,Plains/Mountains
80834,USA,CO,Rocky Mountain States,Plains/Mountains
80835,USA,CO,Rocky Mountain States,Plains/Mountains
80836,USA,CO,Rocky Mountain States,Plains/Mountains
80838,USA,CO,Rocky Mountain States,Plains/Mountains
80840,USA,CO,Rocky Mountain States,Plains/Mountains
80841,USA,CO,Rocky Mountain States,Plains/Mountains
80850,USA,CO,Rocky Mountain States,Plains/Mountains
80854,USA,CO,Rocky Mountain States,Plains/Mountains
80860,USA,CO,Rocky Mountain States,Plains/Mountains
80861,USA,CO,Rocky Mountain States,Plains/Mountains
80862,USA,CO,Rocky Mountain States,Plains/Mountains
80863,USA,CO,Rocky Mountain States,Plains/Mountains
80864,USA,CO,Rocky Mountain States,Plains/Mountains
80866,USA,CO,Rocky Mountain States,Plains/Mountains
80869,USA,CO,Rocky Mountain States,Plains/Mountains
80871,USA,CO,Rocky Mountain States,Plains/Mountains
80872,USA,CO,Rocky Mountain States,Plains/Mountains
80874,USA,CO,Rocky Mountain States,Plains/Mountains
80877,USA,CO,Rocky Mountain States,Plains/Mountains
80878,USA,CO,Rocky Mountain States,Plains/Mountains
80883,USA,CO,Rocky Mountain States,Plains/Mountains
80886,USA,CO,Rocky Mountain States,Plains/Mountains
80889,USA,CO,Rocky Mountain States,Plains/Mountains
80900,USA,CO,Rocky Mountain States,Plains/Mountains
80901,USA,CO,Rocky Mountain States,Plains/Mountains
80902,USA,CO,Rocky Mountain States,Plains/Mountains
80903,USA,CO,Rocky Mountain States,Plains/Mountains
80904,USA,CO,Rocky Mountain States,Plains/Mountains
80905,USA,CO,Rocky Mountain States,Plains/Mountains
80906,USA,CO,Rocky Mountain States,Plains/Mountains
80907,USA,CO,Rocky Mountain States,Plains/Mountains
80908,USA,CO,Rocky Mountain States,Plains/Mountains
80909,USA,CO,Rocky Mountain States,Plains/Mountains
80910,USA,CO,Rocky Mountain States,Plains/Mountains
80911,USA,CO,Rocky Mountain States,Plains/Mountains
80912,USA,CO,Rocky Mountain States,Plains/Mountains
80913,USA,CO,Rocky Mountain States,Plains/Mountains
80914,USA,CO,Rocky Mountain States,Plains/Mountains
80915,USA,CO,Rocky Mountain States,Plains/Mountains
80916,USA,CO,Rocky Mountain States,Plains/Mountains
